vol,ask,bid,open,close,high,low,start,end,tendencia,d,condicion,pasa_close,pasa_d2
937767.0,64411.5,64397.5,2300.75,2306.75,2306.5,2294.75,2015-05-28 08:30:00,2015-05-28 15:45:00,1,3.75,1.0,1,1
1515913.0,64257.25,64243.5,2301.75,2291.5,2303.0,2286.5,2015-05-29 08:30:00,2015-05-29 15:45:00,-1,5.0,1.0,0,0
1129142.0,64271.25,64257.75,2295.75,2295.0,2302.0,2284.5,2015-06-01 08:30:00,2015-06-01 15:45:00,-1,4.25,1.0,1,1
1115755.0,64211.75,64198.25,2286.75,2290.5,2300.25,2280.5,2015-06-02 08:30:00,2015-06-02 15:45:00,1,8.25,0.0,0,0
1074517.0,64371.0,64357.0,2297.75,2300.25,2305.0,2291.5,2015-06-03 08:30:00,2015-06-03 15:45:00,1,7.25,0.0,0,0
1441049.0,66241.25,66226.75,2290.75,2283.5,2296.0,2275.5,2015-06-04 08:30:00,2015-06-04 15:30:00,-1,9.5,1.0,0,1
1126061.0,63769.25,63755.25,2276.75,2277.0,2284.0,2267.75,2015-06-05 08:30:00,2015-06-05 15:45:00,1,6.75,0.0,0,0
1073933.0,63523.0,63509.25,2272.5,2263.0,2276.25,2260.5,2015-06-08 08:30:00,2015-06-08 15:45:00,-1,4.5,1.0,0,1
1084120.0,63394.25,63380.25,2261.75,2265.0,2269.0,2255.0,2015-06-09 08:30:00,2015-06-09 15:45:00,1,1.25,0.0,0,0
1287389.0,64020.5,64006.5,2271.0,2289.5,2292.25,2270.5,2015-06-10 08:30:00,2015-06-10 15:45:00,1,6.0,0.0,0,0
259849.0,64249.5,64235.75,2293.25,2293.25,2298.75,2289.75,2015-06-11 08:30:00,2015-06-11 15:45:00,1,3.75,0.0,0,0
998419.0,63810.25,63796.5,2285.0,2277.0,2286.0,2274.0,2015-06-12 08:30:00,2015-06-12 15:45:00,-1,8.25,1.0,0,0
1124423.0,63450.0,63436.5,2264.0,2266.75,2271.5,2254.75,2015-06-15 08:30:00,2015-06-15 15:45:00,1,13.0,0.0,0,0
867617.0,63709.5,63695.5,2263.75,2281.25,2281.25,2263.0,2015-06-16 08:30:00,2015-06-16 15:45:00,1,3.0,1.0,1,1
1107047.0,63892.5,63878.75,2284.25,2280.5,2290.75,2270.75,2015-06-17 08:30:00,2015-06-17 15:45:00,-1,3.0,0.0,0,0
1432899.0,64498.25,64484.25,2287.25,2306.25,2311.25,2286.5,2015-06-18 08:30:00,2015-06-18 15:45:00,1,6.75,1.0,0,0
1024511.0,64391.75,64377.75,2305.0,2291.75,2305.75,2289.25,2015-06-19 08:30:00,2015-06-19 15:45:00,-1,1.25,1.0,0,1
866918.0,64644.5,64630.75,2308.5,2307.25,2314.0,2303.25,2015-06-22 08:30:00,2015-06-22 15:45:00,-1,16.75,1.0,0,0
689502.0,64606.25,64592.5,2307.25,2309.25,2312.25,2303.25,2015-06-23 08:30:00,2015-06-23 15:45:00,1,0.0,0.0,0,0
951422.0,64412.25,64398.25,2305.0,2292.75,2309.5,2291.0,2015-06-24 08:30:00,2015-06-24 15:45:00,-1,4.25,1.0,1,1
1001534.0,64218.5,64204.5,2298.0,2285.5,2299.75,2284.0,2015-06-25 08:30:00,2015-06-25 15:45:00,-1,5.25,1.0,1,1
1141180.0,64023.5,64009.5,2289.5,2287.75,2292.75,2278.25,2015-06-26 08:30:00,2015-06-26 15:45:00,-1,4.0,1.0,1,1
1843475.0,63230.5,63216.5,2267.0,2244.5,2275.25,2239.25,2015-06-29 08:30:00,2015-06-29 15:45:00,-1,20.75,0.0,0,0
1959910.0,62962.25,62948.25,2256.0,2246.5,2260.5,2238.75,2015-06-30 08:30:00,2015-06-30 15:45:00,-1,11.5,1.0,1,1
1189795.0,63256.75,63242.75,2264.5,2263.5,2266.5,2251.75,2015-07-01 08:30:00,2015-07-01 15:45:00,-1,18.0,1.0,0,1
1033592.0,65544.25,65529.75,2264.75,2260.75,2269.0,2254.25,2015-07-02 08:30:00,2015-07-02 15:30:00,-1,1.25,1.0,1,1
1511529.0,96903.25,96882.25,2244.75,2257.75,2262.5,2241.25,2015-07-06 08:30:00,2015-07-06 15:45:00,1,16.0,0.0,0,0
2266154.0,62970.25,62956.25,2257.5,2265.25,2268.25,2227.0,2015-07-07 08:30:00,2015-07-07 15:45:00,1,0.25,1.0,1,1
1963496.0,62761.75,62748.0,2251.25,2231.75,2253.75,2228.25,2015-07-08 08:30:00,2015-07-08 15:45:00,-1,14.0,1.0,0,0
1672317.0,62907.25,62893.25,2254.25,2233.75,2260.0,2231.5,2015-07-09 08:30:00,2015-07-09 15:45:00,-1,22.5,1.0,1,1
1238417.0,63310.75,63297.0,2259.0,2262.0,2266.75,2251.5,2015-07-10 08:30:00,2015-07-10 15:45:00,1,25.25,1.0,0,0
978429.0,66162.5,66148.0,2275.5,2286.0,2286.75,2275.0,2015-07-13 08:30:00,2015-07-13 15:30:00,1,13.5,0.0,0,0
809972.0,64193.25,64179.25,2283.5,2294.25,2297.5,2283.5,2015-07-14 08:30:00,2015-07-14 15:45:00,1,2.5,1.0,1,1
1002765.0,64271.75,64258.5,2294.0,2295.5,2299.75,2287.0,2015-07-15 08:30:00,2015-07-15 15:45:00,1,0.25,1.0,1,1
934909.0,64595.75,64582.5,2306.5,2309.5,2310.5,2302.75,2015-07-16 08:30:00,2015-07-16 15:45:00,1,11.0,0.0,0,0
779340.0,64634.75,64621.0,2310.75,2311.5,2312.0,2304.75,2015-07-17 08:30:00,2015-07-17 15:45:00,1,1.25,0.0,0,0
864659.0,64808.25,64794.25,2313.75,2313.25,2318.25,2308.5,2015-07-20 08:30:00,2015-07-20 15:45:00,-1,2.25,0.0,0,0
1088752.0,64568.0,64554.25,2310.5,2299.75,2313.75,2300.0,2015-07-21 08:30:00,2015-07-21 15:45:00,-1,2.75,0.0,0,0
1070182.0,64376.75,64363.0,2295.5,2300.5,2304.0,2294.25,2015-07-22 08:30:00,2015-07-22 15:45:00,1,4.25,0.0,0,0
1306113.0,64214.25,64200.25,2300.0,2292.5,2302.5,2283.5,2015-07-23 08:30:00,2015-07-23 15:45:00,-1,0.5,1.0,1,1
1533421.0,65981.0,65966.5,2288.5,2270.5,2289.75,2261.75,2015-07-24 08:30:00,2015-07-24 15:30:00,-1,4.0,0.0,0,0
1511528.0,63128.75,63115.0,2256.75,2257.0,2261.5,2248.5,2015-07-27 08:30:00,2015-07-27 15:45:00,1,13.75,0.0,0,0
1484749.0,63584.5,63570.5,2263.25,2280.0,2281.0,2253.5,2015-07-28 08:30:00,2015-07-28 15:45:00,1,6.25,0.0,0,0
1210482.0,64077.25,64063.25,2279.25,2292.25,2296.25,2278.75,2015-07-29 08:30:00,2015-07-29 15:45:00,1,0.75,1.0,1,1
1099846.0,64136.0,64122.5,2286.0,2295.25,2296.0,2279.75,2015-07-30 08:30:00,2015-07-30 15:45:00,1,6.25,1.0,1,1
1423696.0,64258.0,64244.5,2299.25,2292.25,2301.25,2287.25,2015-07-31 08:30:00,2015-07-31 15:45:00,-1,4.0,0.0,0,0
1349448.0,63903.5,63889.5,2290.75,2282.75,2292.0,2272.0,2015-08-03 08:30:00,2015-08-03 15:45:00,-1,1.5,0.0,0,0
1168227.0,63886.75,63872.75,2282.75,2275.5,2288.25,2273.5,2015-08-04 08:30:00,2015-08-04 15:45:00,-1,0.0,0.0,0,0
1178098.0,66435.5,66421.0,2290.5,2286.25,2299.0,2282.75,2015-08-05 08:30:00,2015-08-05 15:30:00,-1,15.0,1.0,0,1
1489617.0,63631.5,63617.5,2287.25,2271.5,2290.0,2262.0,2015-08-06 08:30:00,2015-08-06 15:45:00,-1,1.0,1.0,1,1
1337139.0,63303.0,63289.25,2270.25,2265.25,2271.0,2254.0,2015-08-07 08:30:00,2015-08-07 15:45:00,-1,1.25,0.0,0,0
998088.0,64072.75,64059.0,2279.5,2292.25,2292.75,2278.0,2015-08-10 08:30:00,2015-08-10 15:45:00,1,14.25,1.0,0,0
1464458.0,63586.0,63572.0,2274.25,2273.0,2280.25,2262.75,2015-08-11 08:30:00,2015-08-11 15:45:00,-1,18.0,1.0,0,0
1921490.0,63188.25,63174.25,2254.5,2275.75,2276.75,2238.5,2015-08-12 08:30:00,2015-08-12 15:45:00,1,18.5,0.0,0,0
1213490.0,63707.5,63693.75,2273.25,2273.0,2281.0,2265.25,2015-08-13 08:30:00,2015-08-13 15:45:00,-1,2.5,1.0,1,1
891425.0,63706.75,63693.0,2269.75,2282.0,2281.75,2268.0,2015-08-14 08:30:00,2015-08-14 15:45:00,1,3.25,0.0,0,0
1081333.0,63953.75,63940.0,2274.5,2291.0,2292.5,2266.75,2015-08-17 08:30:00,2015-08-17 15:45:00,1,7.5,1.0,1,1
950317.0,64039.75,64025.75,2289.0,2285.0,2292.25,2282.25,2015-08-18 08:30:00,2015-08-18 15:45:00,-1,2.0,1.0,1,1
2079918.0,63549.5,63535.5,2277.0,2264.0,2285.5,2258.5,2015-08-19 08:30:00,2015-08-19 15:45:00,-1,8.0,0.0,0,0
2227114.0,62764.25,62750.25,2252.0,2219.0,2257.0,2216.5,2015-08-20 08:30:00,2015-08-20 15:45:00,-1,12.0,0.0,0,0
2880765.0,59228.0,59213.5,2133.25,2058.25,2139.5,2052.0,2015-08-25 08:30:00,2015-08-25 15:45:00,-1,85.75,0.0,0,0
2794894.0,58630.5,58616.0,2104.75,2129.0,2135.0,2067.5,2015-08-26 08:30:00,2015-08-26 15:45:00,1,46.5,1.0,0,1
2479634.0,60606.75,60592.75,2153.25,2180.5,2182.25,2136.25,2015-08-27 08:30:00,2015-08-27 15:45:00,1,24.25,0.0,0,0
1613630.0,63020.0,63005.5,2165.75,2180.75,2183.0,2163.25,2015-08-28 08:30:00,2015-08-28 15:30:00,1,14.75,1.0,1,1
1601474.0,60638.75,60625.25,2165.75,2156.0,2175.75,2154.25,2015-08-31 08:30:00,2015-08-31 15:45:00,-1,15.0,1.0,0,1
2216614.0,61329.75,61315.5,2112.5,2107.75,2131.5,2090.75,2015-09-01 08:30:00,2015-09-01 15:30:00,-1,43.5,0.0,0,0
1764389.0,59421.25,59407.5,2127.5,2140.25,2140.25,2108.25,2015-09-02 08:30:00,2015-09-02 15:45:00,1,19.75,1.0,0,1
1718799.0,60201.75,60187.75,2146.5,2138.75,2165.5,2134.0,2015-09-03 08:30:00,2015-09-03 15:45:00,-1,6.25,0.0,0,0
1602512.0,59111.5,59097.5,2112.5,2112.75,2122.75,2099.75,2015-09-04 08:30:00,2015-09-04 15:45:00,1,26.25,0.0,0,0
33153.0,31880.25,31872.75,2124.75,2125.5,2128.0,2119.5,2015-09-07 08:30:00,2015-09-07 17:15:00,1,12.0,0.0,0,0
1293911.0,60108.0,60094.25,2145.5,2158.25,2160.75,2136.0,2015-09-08 08:30:00,2015-09-08 15:45:00,1,20.0,0.0,0,0
1687728.0,62574.75,62560.25,2177.75,2135.25,2179.5,2127.5,2015-09-09 08:30:00,2015-09-09 15:30:00,-1,19.5,0.0,0,0
432172.0,59957.5,59943.75,2127.0,2140.75,2156.75,2125.25,2015-09-10 08:30:00,2015-09-10 15:45:00,1,8.25,0.0,0,0
809100.0,62085.75,62071.5,2134.25,2151.75,2153.0,2128.75,2015-09-11 08:30:00,2015-09-11 15:30:00,1,6.5,1.0,1,1
785198.0,60023.25,60009.25,2151.75,2145.0,2154.0,2137.75,2015-09-14 08:30:00,2015-09-14 15:45:00,-1,0.0,0.0,0,0
1069172.0,60549.25,60535.25,2150.5,2172.0,2174.25,2144.75,2015-09-15 08:30:00,2015-09-15 15:45:00,1,5.5,1.0,1,1
1068806.0,61027.75,61014.0,2170.5,2188.25,2190.25,2168.25,2015-09-16 08:30:00,2015-09-16 15:45:00,1,1.5,1.0,1,1
1906086.0,61304.75,61291.25,2184.25,2178.5,2213.0,2173.25,2015-09-17 08:30:00,2015-09-17 15:45:00,-1,4.0,1.0,1,1
1878632.0,60377.5,60363.5,2150.5,2150.5,2168.75,2142.5,2015-09-18 08:30:00,2015-09-18 15:45:00,1,28.0,0.0,0,0
1265169.0,60445.5,60431.5,2158.0,2164.75,2170.25,2145.5,2015-09-21 08:30:00,2015-09-21 15:45:00,1,7.5,0.0,0,0
1593752.0,59581.0,59567.0,2130.5,2130.75,2138.0,2119.0,2015-09-22 08:30:00,2015-09-22 15:45:00,1,34.25,1.0,0,0
1054515.0,59650.0,59636.0,2132.0,2132.0,2140.0,2122.0,2015-09-23 08:30:00,2015-09-23 15:45:00,1,1.25,0.0,0,0
1836839.0,59119.0,59105.0,2113.75,2122.5,2128.0,2098.5,2015-09-24 08:30:00,2015-09-24 15:45:00,1,18.25,1.0,0,1
1655803.0,59760.0,59746.0,2140.75,2118.5,2143.75,2111.5,2015-09-25 08:30:00,2015-09-25 15:45:00,-1,18.25,0.0,0,0
1983357.0,58462.75,58448.75,2108.75,2074.25,2113.0,2070.0,2015-09-28 08:30:00,2015-09-28 15:45:00,-1,9.75,0.0,0,0
1967085.0,58161.75,58147.75,2080.75,2073.0,2091.0,2062.75,2015-09-29 08:30:00,2015-09-29 15:45:00,-1,6.5,1.0,1,1
1903238.0,58829.0,58815.25,2095.25,2104.0,2111.75,2087.75,2015-09-30 08:30:00,2015-09-30 15:45:00,1,22.25,1.0,0,0
1673817.0,58941.5,58927.5,2113.75,2118.5,2118.5,2091.5,2015-10-01 08:30:00,2015-10-01 15:45:00,1,9.75,0.0,0,0
2006658.0,59158.75,59143.25,2089.25,2143.5,2145.0,2084.25,2015-10-02 08:30:00,2015-10-02 15:45:00,1,29.25,1.0,1,1
1377341.0,60785.0,60771.0,2157.75,2176.0,2181.25,2156.5,2015-10-05 08:30:00,2015-10-05 15:45:00,1,14.25,0.0,0,0
1383730.0,63020.5,63006.0,2174.5,2168.5,2183.5,2163.75,2015-10-06 08:30:00,2015-10-06 15:30:00,-1,1.5,1.0,1,1
1666708.0,61092.5,61078.75,2182.75,2188.25,2192.5,2168.75,2015-10-07 08:30:00,2015-10-07 15:45:00,1,14.25,1.0,0,1
1541545.0,61335.25,61321.25,2181.0,2206.25,2210.0,2180.0,2015-10-08 08:30:00,2015-10-08 15:45:00,1,7.25,1.0,1,1
1142573.0,61803.75,61790.0,2210.75,2207.5,2213.5,2200.0,2015-10-09 08:30:00,2015-10-09 15:45:00,-1,4.5,0.0,0,0
679292.0,61840.0,61826.5,2207.0,2214.75,2212.75,2203.5,2015-10-12 08:30:00,2015-10-12 15:45:00,1,0.5,0.0,0,0
1278006.0,61767.75,61753.75,2200.75,2192.75,2216.0,2194.5,2015-10-13 08:30:00,2015-10-13 15:45:00,-1,14.0,1.0,1,1
1519684.0,61396.25,61382.25,2193.5,2187.0,2203.0,2183.75,2015-10-14 08:30:00,2015-10-14 15:45:00,-1,0.75,1.0,1,1
1471530.0,61704.5,61690.5,2195.75,2219.5,2220.75,2190.75,2015-10-15 08:30:00,2015-10-15 15:45:00,1,8.75,1.0,0,1
1168272.0,62183.5,62169.75,2219.75,2227.0,2227.25,2213.5,2015-10-16 08:30:00,2015-10-16 15:45:00,1,0.25,0.0,0,0
1125291.0,62255.5,62241.5,2218.75,2228.5,2229.0,2215.5,2015-10-19 08:30:00,2015-10-19 15:45:00,1,8.25,1.0,1,1
1119864.0,62328.0,62314.25,2223.25,2221.5,2232.75,2219.75,2015-10-20 08:30:00,2015-10-20 15:45:00,-1,5.25,1.0,1,1
1576015.0,64481.5,64467.5,2232.0,2209.75,2232.5,2209.25,2015-10-21 08:30:00,2015-10-21 15:30:00,-1,10.5,1.0,1,1
1837246.0,62758.0,62744.0,2220.5,2255.75,2255.25,2220.25,2015-10-22 08:30:00,2015-10-22 15:45:00,1,10.75,1.0,0,0
1679709.0,63484.5,63471.0,2268.5,2266.5,2274.75,2258.0,2015-10-23 08:30:00,2015-10-23 15:45:00,-1,12.75,0.0,0,0
1035378.0,63444.0,63430.5,2268.25,2263.75,2269.25,2260.75,2015-10-26 08:30:00,2015-10-26 15:45:00,-1,1.75,1.0,1,1
1082780.0,65494.75,65480.25,2257.0,2261.75,2265.0,2252.5,2015-10-27 08:30:00,2015-10-27 15:30:00,1,6.75,0.0,0,0
1755164.0,63636.0,63622.25,2265.5,2283.75,2286.5,2256.75,2015-10-28 08:30:00,2015-10-28 15:45:00,1,3.75,0.0,0,0
1210396.0,63905.25,63891.25,2278.0,2285.0,2287.75,2276.75,2015-10-29 08:30:00,2015-10-29 15:45:00,1,5.75,1.0,1,1
1551046.0,63929.0,63915.0,2287.0,2275.75,2289.5,2271.0,2015-10-30 08:30:00,2015-10-30 15:45:00,-1,2.0,0.0,0,0
874334.0,66336.75,66322.25,2275.5,2300.25,2301.25,2275.5,2015-11-02 08:30:00,2015-11-02 15:30:00,1,0.25,0.0,0,0
1058053.0,66725.25,66710.75,2290.5,2307.0,2311.5,2290.25,2015-11-03 08:30:00,2015-11-03 15:30:00,1,9.75,1.0,1,1
1214889.0,66728.25,66714.0,2308.25,2297.25,2311.0,2291.75,2015-11-04 08:30:00,2015-11-04 15:30:00,-1,1.25,0.0,0,0
1219395.0,66589.75,66575.25,2304.0,2297.0,2304.5,2285.25,2015-11-05 08:30:00,2015-11-05 15:30:00,-1,6.75,1.0,1,1
1551126.0,66382.0,66367.75,2298.25,2291.0,2300.25,2278.75,2015-11-06 08:30:00,2015-11-06 15:30:00,-1,1.25,1.0,1,1
1436761.0,65991.75,65977.25,2289.75,2270.75,2290.75,2263.25,2015-11-09 08:30:00,2015-11-09 15:30:00,-1,1.25,0.0,0,0
940650.0,65906.5,65892.5,2269.0,2277.25,2280.0,2265.75,2015-11-10 08:30:00,2015-11-10 15:30:00,1,1.75,0.0,0,0
906806.0,66089.0,66074.5,2287.25,2274.5,2287.5,2270.75,2015-11-11 08:30:00,2015-11-11 15:30:00,-1,10.0,0.0,0,0
1353562.0,65477.25,65462.75,2265.0,2249.75,2266.25,2246.75,2015-11-12 08:30:00,2015-11-12 15:30:00,-1,9.5,0.0,0,0
1610585.0,64703.5,64689.0,2237.75,2219.25,2241.25,2218.0,2015-11-13 08:30:00,2015-11-13 15:30:00,-1,12.0,0.0,0,0
1227296.0,64659.0,64644.5,2224.5,2248.0,2249.75,2214.25,2015-11-16 08:30:00,2015-11-16 15:30:00,1,5.25,1.0,1,1
1226309.0,65422.25,65408.25,2254.75,2247.5,2264.75,2242.75,2015-11-17 08:30:00,2015-11-17 15:30:00,-1,6.75,0.0,0,0
1130289.0,65622.25,65608.0,2253.5,2276.25,2277.5,2251.75,2015-11-18 08:30:00,2015-11-18 15:30:00,1,6.0,1.0,0,0
999182.0,66176.5,66162.0,2285.75,2282.0,2287.25,2276.5,2015-11-19 08:30:00,2015-11-19 15:30:00,-1,9.5,0.0,0,0
977786.0,66401.25,66386.75,2287.5,2285.75,2295.75,2283.0,2015-11-20 08:30:00,2015-11-20 15:30:00,-1,5.5,1.0,0,1
728094.0,66394.5,66380.5,2288.0,2284.75,2294.25,2279.5,2015-11-23 08:30:00,2015-11-23 15:30:00,-1,2.25,1.0,1,1
1148893.0,66141.25,66127.0,2272.5,2289.5,2292.75,2268.25,2015-11-24 08:30:00,2015-11-24 15:30:00,1,12.25,0.0,0,0
544543.0,66415.75,66402.0,2290.0,2290.75,2292.5,2284.5,2015-11-25 08:30:00,2015-11-25 15:30:00,1,0.5,0.0,0,0
35053.0,43645.75,43636.25,2297.75,2296.25,2298.25,2294.5,2015-11-26 08:30:00,2015-11-26 18:15:00,-1,7.0,0.0,0,0
1289697.0,112144.25,112120.0,2295.25,2281.25,2296.25,2279.75,2015-11-30 08:30:00,2015-11-30 15:30:00,-1,1.0,0.0,0,0
1064148.0,66487.75,66473.75,2289.5,2297.75,2298.5,2285.5,2015-12-01 08:30:00,2015-12-01 15:30:00,1,8.25,1.0,0,0
1243482.0,66582.75,66568.5,2301.0,2282.0,2304.5,2276.75,2015-12-02 08:30:00,2015-12-02 15:30:00,-1,3.25,0.0,0,0
2017345.0,65771.25,65757.0,2287.5,2244.5,2291.75,2241.25,2015-12-03 08:30:00,2015-12-03 15:30:00,-1,5.5,1.0,1,1
1766360.0,65984.0,65969.5,2257.0,2291.5,2294.25,2248.0,2015-12-04 08:30:00,2015-12-04 15:30:00,1,12.5,1.0,0,1
1290045.0,66007.0,65992.75,2289.75,2272.75,2290.0,2265.75,2015-12-07 08:30:00,2015-12-07 15:30:00,-1,1.75,1.0,0,0
1466793.0,65634.5,65620.25,2260.0,2261.25,2274.5,2251.5,2015-12-08 08:30:00,2015-12-08 15:30:00,1,12.75,0.0,0,0
1937274.0,65409.0,65394.5,2258.25,2247.75,2281.0,2235.5,2015-12-09 08:30:00,2015-12-09 15:30:00,-1,3.0,1.0,1,1
330073.0,65411.25,65396.75,2249.25,2255.75,2268.25,2245.25,2015-12-10 08:30:00,2015-12-10 15:30:00,1,1.5,1.0,1,1
1328035.0,64514.75,64500.25,2233.0,2212.0,2238.5,2208.0,2015-12-11 08:30:00,2015-12-11 15:30:00,-1,22.75,1.0,0,0
1514368.0,64073.5,64059.0,2205.25,2213.5,2223.5,2192.75,2015-12-14 08:30:00,2015-12-14 15:30:00,1,6.75,0.0,0,0
1082056.0,65150.0,65135.5,2232.75,2245.0,2255.25,2231.25,2015-12-15 08:30:00,2015-12-15 15:30:00,1,19.25,0.0,0,0
1272708.0,65395.0,65381.25,2254.75,2273.0,2273.5,2240.5,2015-12-16 08:30:00,2015-12-16 15:30:00,1,9.75,0.0,0,0
1366143.0,65589.5,65575.25,2276.5,2251.5,2280.0,2247.25,2015-12-17 08:30:00,2015-12-17 15:30:00,-1,3.5,0.0,0,0
1441654.0,64453.75,64439.25,2226.75,2211.75,2239.25,2208.0,2015-12-18 08:30:00,2015-12-18 15:30:00,-1,24.75,0.0,0,0
907727.0,64243.0,64228.75,2218.0,2209.25,2224.0,2205.25,2015-12-21 08:30:00,2015-12-21 15:30:00,-1,6.25,1.0,1,1
808761.0,64703.5,64689.0,2228.75,2242.25,2244.0,2220.0,2015-12-22 08:30:00,2015-12-22 15:30:00,1,19.5,1.0,0,0
741175.0,65496.0,65481.75,2251.75,2264.5,2267.25,2251.0,2015-12-23 08:30:00,2015-12-23 15:30:00,1,9.5,0.0,0,0
794308.0,110607.25,110582.75,2251.0,2256.25,2269.25,2244.75,2015-12-28 08:30:00,2015-12-28 15:30:00,1,13.5,1.0,1,1
601281.0,66033.5,66019.0,2268.5,2282.5,2284.0,2268.0,2015-12-29 08:30:00,2015-12-29 15:30:00,1,12.25,0.0,0,0
465916.0,65967.25,65953.0,2276.75,2271.75,2278.0,2270.75,2015-12-30 08:30:00,2015-12-30 15:30:00,-1,5.75,1.0,0,0
660941.0,65433.5,65419.25,2259.0,2250.25,2264.25,2246.5,2015-12-31 08:30:00,2015-12-31 15:30:00,-1,12.75,0.0,0,0
1544975.0,63882.0,63867.5,2212.0,2195.75,2213.25,2189.75,2016-01-04 08:30:00,2016-01-04 15:30:00,-1,38.25,0.0,0,0
1220483.0,64228.5,64214.0,2212.5,2217.0,2223.75,2204.75,2016-01-05 08:30:00,2016-01-05 15:30:00,1,16.75,1.0,0,0
1504671.0,63609.25,63594.75,2181.5,2189.25,2205.0,2180.0,2016-01-06 08:30:00,2016-01-06 15:30:00,1,35.5,1.0,0,1
1932284.0,62626.0,62611.5,2150.0,2140.0,2178.5,2140.0,2016-01-07 08:30:00,2016-01-07 15:30:00,-1,39.25,1.0,0,1
1840526.0,62313.0,62298.5,2158.25,2133.75,2174.25,2132.75,2016-01-08 08:30:00,2016-01-08 15:30:00,-1,18.25,1.0,1,1
1699125.0,61538.5,61524.0,2135.0,2123.25,2138.5,2102.0,2016-01-11 08:30:00,2016-01-11 15:30:00,-1,1.25,1.0,1,1
1803803.0,61841.75,61827.25,2145.25,2137.25,2149.75,2115.25,2016-01-12 08:30:00,2016-01-12 15:30:00,-1,22.0,1.0,1,1
2170484.0,61753.0,61738.0,2145.5,2100.25,2153.25,2087.5,2016-01-13 08:30:00,2016-01-13 15:30:00,-1,8.25,1.0,1,1
2234667.0,61279.25,61264.75,2096.75,2132.0,2137.0,2080.5,2016-01-14 08:30:00,2016-01-14 15:30:00,1,3.5,0.0,0,0
2643142.0,60269.0,60254.5,2089.25,2083.0,2091.5,2058.75,2016-01-15 08:30:00,2016-01-15 15:30:00,-1,42.75,1.0,0,0
133139.0,39555.75,39546.25,2084.25,2081.75,2086.5,2076.25,2016-01-18 08:30:00,2016-01-18 18:15:00,-1,1.25,1.0,1,1
1725978.0,60659.25,60644.75,2111.0,2084.25,2112.25,2065.75,2016-01-19 08:30:00,2016-01-19 15:30:00,-1,29.25,1.0,1,1
3044388.0,59179.25,59164.0,2049.5,2077.0,2078.75,2013.75,2016-01-20 08:30:00,2016-01-20 15:30:00,1,34.75,0.0,0,0
2020960.0,60183.5,60169.0,2066.25,2072.0,2092.75,2050.25,2016-01-21 08:30:00,2016-01-21 15:30:00,1,10.75,1.0,1,1
1520290.0,60971.75,60957.5,2095.25,2106.0,2111.75,2092.75,2016-01-22 08:30:00,2016-01-22 15:30:00,1,23.25,0.0,0,0
1115245.0,60840.25,60826.0,2101.75,2084.0,2105.25,2083.0,2016-01-25 08:30:00,2016-01-25 15:30:00,-1,4.25,1.0,0,1
1226025.0,60863.75,60849.25,2081.0,2099.75,2109.25,2080.0,2016-01-26 08:30:00,2016-01-26 15:30:00,1,3.0,0.0,0,0
1601506.0,60981.0,60966.0,2097.0,2080.5,2119.5,2074.0,2016-01-27 08:30:00,2016-01-27 15:30:00,-1,2.75,1.0,1,1
1674697.0,60730.0,60716.0,2091.75,2096.0,2112.0,2075.25,2016-01-28 08:30:00,2016-01-28 15:30:00,1,11.25,1.0,1,1
1438610.0,61471.0,61456.75,2100.75,2136.0,2136.25,2097.5,2016-01-29 08:30:00,2016-01-29 15:30:00,1,4.75,0.0,0,0
1166806.0,61856.0,61841.5,2126.75,2148.5,2149.25,2122.0,2016-02-01 08:30:00,2016-02-01 15:30:00,1,9.25,1.0,1,1
1558327.0,61306.75,61292.5,2127.0,2103.0,2128.0,2098.5,2016-02-02 08:30:00,2016-02-02 15:30:00,-1,21.5,1.0,0,0
2280212.0,60923.75,60909.25,2110.0,2110.0,2121.75,2074.5,2016-02-03 08:30:00,2016-02-03 15:30:00,1,7.0,1.0,1,1
1757157.0,61351.5,61337.0,2106.5,2114.0,2131.25,2099.75,2016-02-04 08:30:00,2016-02-04 15:30:00,1,3.5,1.0,1,1
1818489.0,60775.75,60761.5,2116.0,2081.75,2120.25,2075.25,2016-02-05 08:30:00,2016-02-05 15:30:00,-1,2.0,0.0,0,0
1892431.0,59377.75,59363.5,2056.75,2046.75,2065.0,2031.25,2016-02-08 08:30:00,2016-02-08 15:30:00,-1,25.0,0.0,0,0
2127957.0,59469.5,59455.0,2047.25,2059.0,2073.25,2035.25,2016-02-09 08:30:00,2016-02-09 15:30:00,1,0.5,1.0,1,1
1734383.0,60114.0,60099.5,2079.25,2060.75,2087.25,2059.75,2016-02-10 08:30:00,2016-02-10 15:30:00,-1,20.25,0.0,0,0
2196857.0,58793.75,58779.25,2025.0,2036.25,2042.0,2014.5,2016-02-11 08:30:00,2016-02-11 15:30:00,1,35.75,0.0,0,0
1380852.0,59671.5,59657.0,2047.5,2069.75,2070.0,2043.0,2016-02-12 08:30:00,2016-02-12 15:30:00,1,11.25,0.0,0,0
91100.0,39759.75,39750.25,2094.5,2096.75,2095.25,2089.25,2016-02-15 08:30:00,2016-02-15 18:15:00,1,24.75,0.0,0,0
1127862.0,60687.0,60672.5,2088.5,2100.5,2101.5,2079.75,2016-02-16 08:30:00,2016-02-16 15:30:00,1,8.25,1.0,1,1
